2016-02-04 13:07:06.045521+08	5456242820514	84765048	84783004	小朋友快要上幼儿园了，担心一开始不适应会在幼儿园大哭大闹，请教怎样良好的渡过刚开始的抵触期？	49	done	t	2016-02-04 13:58:22.732037+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 18:22:56.066154+08	5458137612176	84746731	84764337	想做成一名时尚博主，而且不low，可以怎么去做？希望是有成功经验的人来指导。	49	done	f	2016-02-08 18:00:00.108738+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 10:12:28.150248+08	5463835080303	84745858	84777286	如何在日常生活中积累写作素材，欢迎有奇妙故事的人分享经历。	49	done	t	2016-02-08 18:24:58.198458+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 23:42:38.271257+08	5460055936362	84758072	84763305	身体较瘦的女生想要锻炼马甲线，如何在不减重的情况下制定锻炼计划？	49	done	t	2016-02-22 14:15:46.275112+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 17:17:09.664167+08	5457742978002	84771355	\N	春节期间哪个专家愿意一起聊个天	49	closed	f	2016-02-04 18:54:32.128794+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 00:22:12.16597+08	5460293144570	84840274	84776171	医学生想从儿科内分泌转做儿童肿瘤，如何评估自己是否合适这个专业？肿瘤专业的研究和执业生涯是什么样子的？	49	done	t	2016-02-22 20:39:05.470556+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 11:41:33.27666+08	5464369179396	84747549	84830611	想了解一下京东等电商平台的组织架构衍变，特别是早期的、偏自营的、运营部门的组织架构是怎样的？	49	done	f	2016-02-25 21:29:59.173762+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 13:58:07.059107+08	5456548931291	84743803	\N	想了解百度研发t序列的薪资结构，包括设计思路，执行情况，未来改进空间，希望由百度HR来回答。	49	refunded	f	2016-03-01 15:54:44.908261+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 19:17:23.270707+08	5458464336191	84743803	\N	果壳万有青年烩年度招商求合作。影响国内最前锐，最具思想性年青人，全年共七场活动，赞助费三百万起，非诚勿扰。	49	refunded	f	2016-02-17 17:19:17.766587+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 14:56:42.180364+08	5456900426822	84780626	\N	想结婚了， 如何在一年内找到一个能耐心在鼓噪的帝都一起生活的那个男人？ 	49	draft	f	2016-02-04 14:56:42.180364+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:22:55.521892+08	5457417590721	84745854	\N	电话号苏从机场解放军放假发酒疯非奸即盗记得记得机电技术 	49	refunded	f	2016-02-17 17:19:23.330692+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 14:14:01.418551+08	5456644398502	84791159	84780626	如何让一个男性厨师快速成为网红？（如果您的回答是上节目啊、做广告啊就算了哈。）	49	done	t	2016-02-04 15:00:00.452026+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:13:31.398605+08	5457361185739	84759288	84799624	大家新年好吗？换工作嘛？什么行业会是风口或者是流里的行业。	49	done	t	2016-02-04 19:47:07.043551+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 17:50:36.989587+08	5457943624871	84760054	84770573	赴海外IPO前如何平衡业务传播需求和静默期规则？有具体操作案例吗？	49	refunded	f	2016-03-01 15:55:49.489661+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 14:01:46.665894+08	5456570863278	84743818	84746164	右手腕有老伤，很久了。想问问什么样的锻炼项目可以在不伤手腕的前提下锻炼上肢肌肉力量？	49	done	t	2016-02-04 23:18:30.55238+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 18:22:51.339828+08	5458137193937	84745950	\N	隐隐约约隐隐约约隐隐约约哦哦哦哦哦	49	refunded	f	2016-02-18 11:08:07.955796+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-26 15:41:10.351731+08	5647246812714	84759558	84783733	互联网公司高效运营的工作方法介绍？希望以市场运营和产品运营为例。	49	done	t	2016-02-27 15:01:39.463539+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:02:13.256787+08	5457293310149	84747843	\N	英语学习里的精听泛听和精读泛读怎么根据自己当前的水平做最合适的安排？	49	closed	f	2016-02-04 16:03:19.536818+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:42:55.44675+08	5457537534175	84743838	84799624	想要找有自媒体，公众号外包这些项目的聊聊，具体收费标准？	49	done	t	2016-02-05 09:38:34.849406+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 15:48:34.814232+08	5457211788007	84745854	84791916	希望能得到一些产品刺激用户主动分享传播的好的案例，以及简单探讨，感谢分享。	49	done	t	2016-02-18 18:28:21.248982+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 15:19:58.875762+08	5457040153189	84780626	\N	谁有腾讯最大的PM马化腾先森微信号？ 求加。。。	49	closed	f	2016-02-04 16:08:51.887021+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-18 23:42:09.804796+08	5581012938899	84878799	\N	联合国公务员考试 ypp我该怎么备考？ 我该具备哪些国际的知识储备？	49	draft	f	2016-02-18 23:42:09.804796+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 15:03:21.932975+08	5456940492831	84780626	\N	想结婚了，如何快速在一年内找到一个在鼓噪的帝都，能一起耐心生活的男子？ （不要提相亲、非诚勿扰…）	49	refunded	f	2016-02-05 10:24:05.818753+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 11:33:46.905314+08	5464322588979	84747549	\N	天猫或京东等电商平台的组织架构衍变，特别是早期的、运营部门的组织架构	49	draft	f	2016-02-05 11:33:46.905314+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 11:41:16.27593+08	5464367857056	84747549	\N	京东等电商平台的组织架构衍变，特别是早期的、偏自营的、运营部门的组织架构	49	draft	f	2016-02-05 11:41:16.27593+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:19:34.176203+08	5457397479720	84799624	\N	想了解做骑行旅游的运动旅游品牌糖丸、爱玩这两家公司的组织结构。同时希望能聊聊运动旅游都有哪些坑，怎样才能将模式做得很轻。	49	closed	f	2016-02-04 16:22:35.562623+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:07:36.510779+08	5457325613176	84780626	\N	十三欧巴，我想约你跟我聊天30分钟，好么？ 语种你随意，只要你会说	49	closed	f	2016-02-04 16:25:35.37689+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 12:22:13.324049+08	5455973257888	84830878	84759288	我们正在IOS打造一款听（动物和鸟类）叫声选择动物图片的游戏，求ios平台上的优化搜索关键词。	49	done	t	2016-02-05 12:13:06.097962+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 19:06:15.638517+08	5458397531464	84756757	84777286	想了解下乐视或者相关行业体育相关业务的状况，感谢！	49	done	t	2016-02-05 13:07:59.707305+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 13:39:21.852699+08	5465076487096	84770573	\N	请问如何规避风险建立个人征信系统，不受网络暴力影响	49	closed	f	2016-02-05 13:52:43.267475+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 22:07:23.782431+08	5468124480582	84758039	\N	个人公共号，非商业运作，在建立初期如何做推广？很多文章阅读数超过关注数，除了朋友圈转发似乎找不到其他推广方式，不为赚钱，所以也不想花钱，有什么好方法呢？	49	draft	f	2016-02-05 22:07:23.782431+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:05:38.956375+08	5457313873824	84747843	84746199	英语学习里的精听泛听和精读泛读怎么根据自己当前的水平做最合适的安排？	49	done	t	2016-02-05 20:29:34.451149+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 14:33:52.346824+08	5456763017141	84793671	84763847	如何迅速地在另一免费经验回答网站上迅速地积累口碑和粉丝？	49	refunded	f	2016-03-18 10:48:51.09962+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 14:27:01.474683+08	5456722047600	84756757	\N	想了解一下汽车玻璃以及包边总成相关的市场，谢谢。	49	closed	f	2016-02-07 00:40:19.83922+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 22:11:29.13759+08	5468148981621	84758039	\N	个人微信公共号，非商业运作，在建立初期如何做推广？很多文章阅读数超过关注数量，但是除了朋友圈没有其他方式吸引粉丝了。因为不为了赚钱，所以不想花钱，这样有什么好方法么？	49	draft	f	2016-02-05 22:11:29.13759+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 16:23:28.83235+08	5457420839141	84799624	84759288	想了解糖丸、爱玩这两家做骑行旅游的公司的组织结构。同时希望能聊聊运动旅游都有哪些坑，怎样才能将模式做得很轻。	49	done	t	2016-02-09 00:27:17.836265+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-29 22:26:05.662979+08	5675596628103	84751017	\N	早期互联网投资基金的投后管理主要做什么？产生什么价值？需要哪些能力的人才？	49	draft	f	2016-02-29 22:26:05.662979+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-21 18:02:07.016639+08	5604892641924	84891922	84771355	想请问有没有针对新媒体运营人员的职业规划建议？在这个岗位工作了1年多，感觉内容重复难有提高，想换工作但其他公司看工作经验都还是给出相同职位的offer。	49	done	t	2016-02-27 16:13:34.369906+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-10 16:15:49.132353+08	5509214974625	84747736	\N	想了解下毕业10年左右，互联网领悟，非编程人员的成长路径，包括技术、管理、薪酬瓶颈如何突破，以及如何给自己确定阶段内合适的成长目标？	49	closed	f	2016-02-10 16:16:36.153084+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-19 11:21:11.297096+08	5585206987422	84743838	\N	北京地区养发馆行业市场如何？有从业人员或者资深人士可以介绍下吗？	49	refunded	f	2016-03-01 15:53:20.383348+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-10 14:21:10.782799+08	5508527355558	84793999	84777286	在社区内创建儿童体验店应该注意什么？请有酒店儿童乐园或儿童体验品牌商分享	49	done	t	2016-02-11 11:05:13.504817+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-15 19:18:57.089498+08	5553513688798	84749873	84751961	已有一个个人域名 如何快速入手建立个人网站 用什么服务器 比较好？简单扫扫关于解析 dns这些名词含义的盲	49	done	t	2016-02-18 17:09:14.77452+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-15 11:44:16.564851+08	5550785523039	84831166	\N	我想租一个一居室，离大望路不远，价格4500左右，有没有认识的朋友有合适的房源直租？本人爱干净，长租。抢单的行家请说明详细情况。谢谢	49	closed	f	2016-02-15 15:24:33.752498+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 14:17:22.28487+08	5465304483253	84771355	84780511	想了解关于社群运营的一些方法，比如如何吸引用户，如何提升活跃度，如何转化为产生交易的用户？哪个行家来支个招？	49	done	t	2016-02-25 10:53:06.310785+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-23 15:34:39.081217+08	5621288186323	84788304	84774606	如何进行互联网资源拓展，比如各大应用商店的推广资源和超级APP的资源合作？	49	accepted	f	2016-02-25 12:49:15.130091+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-23 23:59:37.516801+08	5624317837479	84876819	84763922	如何有效控制自己的情绪？身为白羊座的我容易情绪化，容易大笑大哭，对男友总是耍小脾气闹分手。对越是身边的人越容易情绪化。如何能改变这样的情况？有什么切实有效的方法吗？	49	done	t	2016-02-24 14:48:05.026347+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-17 16:43:38.63247+08	5569861811040	84743824	\N	想知道豆瓣是如何推广“豆瓣评分”这个产品的？特别是如何说服各类图书、影视类资源站点在他们的网站上呈现豆瓣评分的？	49	closed	f	2016-02-25 17:58:22.733329+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-18 20:03:54.96872+08	5579703587013	84878799	\N	互联网企业公司 公司内部财务中 哪些是自己自留干帐？公司对内财务薪酬以及对外合作主要的合作公司类别哪些是不可缺的？大致的互联网企业内部运营保持的比需要多少？互联网企业整体运营费用哪些成本和内容不可少，比如互联网备案等。产生的税费有哪些？	49	closed	f	2016-02-18 20:05:15.38295+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-22 17:11:46.203875+08	5613230612675	84750065	84776171	喜欢思考，但有时深度思考后第二天出现头痛，需要大量睡眠来恢复。有时思考兴奋还会失眠，更多时候需要躺在床上才能继续思考。怎么样通过作息，饮食和运动等自律行动改善这个情况？	49	done	t	2016-02-23 20:37:40.627721+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-25 03:38:44.424955+08	5634272592572	84840274	84755018	如何把握社交的度？对于工作繁忙且路线单调的人，如何扩展社交圈子？李开复老师提出的“每周约一位新朋友吃饭聊天”这种方法是否真的可行且有效？	49	accepted	f	2016-02-26 05:51:36.616687+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-18 22:44:45.301146+08	5580668528920	84878799	\N	懂男人心理的，如何获得一个好伴侣！一个好伴侣拥有哪些特征！ (⸝⸝⸝ᵒ̴̶̷̥́ ⌑ ᵒ̴̶̷̣̥̀⸝⸝⸝)单身狗求救。达到喜欢 我个人对经济无安全感 而且情绪容易激动和压力大。 三次失败感情经历！	49	closed	f	2016-02-19 07:09:31.388428+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-18 16:07:17.256457+08	5578283798928	84750505	84777119	咨询提高专注度，提升工作学习效率的一些方法，希望能跟行家交流。	49	accepted	f	2016-02-22 13:45:54.815976+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-21 20:44:51.287754+08	5605869081713	84784736	84761098	纯B2B业务如何通过互联网的有效运营手段获取更多的新客户？	49	accepted	f	2016-02-22 14:40:28.387365+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-19 19:25:21.062392+08	5588112146564	84745950	84745920	职业生涯的连贯性重要吗？如果找到了自己喜欢的东西，35岁重新转行业值得吗？	49	refunded	t	2016-02-24 16:31:37.860588+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-24 14:39:24.01947+08	5629596682316	84760732	84758947	对于电商产品，首页大Banner海报的文案需要哪些要素？如何做到简短动人？例如像苹果的海报型文案。	49	done	t	2016-02-24 16:50:03.28679+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-18 18:12:55.040415+08	5579037413697	84878799	84764337	如何通过饮食和运动有效在半年内减重？恢复苗条身材。本人严重肥胖，爱吃零食，心理压力大。	49	done	f	2016-02-24 20:59:59.2564+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-26 17:21:07.553349+08	5647846742756	84810810	84783733	进口零食电商是否有可行性？	49	done	t	2016-02-28 12:47:25.264335+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-28 10:14:55.343819+08	5662569740926	84757436	\N	#提问# 在西二旗和五道口上班，想买一套3居或大两居，300万以内。上班时间可接受30-40分钟。小区附近希望靠近地铁、幼儿园、医院，大中型社区，请行家推荐。新房、二手房都可以考虑。谢谢！	49	closed	f	2016-02-28 17:34:17.663442+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-04 12:33:35.176291+08	5456041727027	84756201	84743844	软件经理转型产品经理的成长路径是什么样的？比如，分哪几个成长阶段？每个阶段需要修炼哪些技能？学习哪些思想？掌握哪些方法论？有哪些推荐书籍？	49	done	f	2016-03-12 14:00:00.071551+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-23 15:38:01.578888+08	5621307993457	84814463	84763922	作为一个企业管理者，有什么行之有效的提升领导力的方案吗？最好结合经验和常见方法的对比。	149	done	t	2016-02-29 11:08:09.572308+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-28 21:57:23.477656+08	5666784314833	84839917	84799624	互联网市场跟传统行业市场区别，以及如何转行去做市场？	49	done	t	2016-03-02 21:35:25.176439+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-03-25 16:45:18.041651+08	5889551749512	84882971	\N	一线城市工薪阶层年轻人，有一颗追求时尚的心，热爱海淘代购，但近期出台了新的关税政策，可能未来无法通过海代的方式买到优惠的海外商品，想问问有什么新的办法可以买东西但又不太贵呢？	149	public	f	2016-03-25 16:45:35.112522+08	f	2016-03-25 16:45:18.041651+08	t	f
2016-02-17 10:13:08.556093+08	5567519090621	84783004	84803284	请教如何在海淀区选择性价比最高的学区房？	49	done	t	2016-02-19 19:23:49.670462+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-08 10:25:48.151948+08	5489834656331	84750505	84799624	想了解一下目前互联网行业的就业形势，特别对于应届海外留学生，有什么建议和指导吗	49	done	t	2016-02-09 09:00:17.857333+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-16 08:35:01.927479+08	5558290383257	84745962	84777119	如何给予对拒绝和批评极端敏感的小男孩帮助？只要大人语气稍微高了一些，他就会认为在批评他；不喜欢比赛类游戏，因为可能会输掉，害怕自己输。幼儿园老师批评他，曾经几次跑出教室自己生气。即使我们告诉他输赢不重要，错了再改，好像也还是不怎么管用。家长应该如何引导？	49	done	t	2016-02-17 11:59:47.546403+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-06 10:03:10.512877+08	5472418972218	84750532	84759288	想了解一个制定公司年度人力资本预算案例。	49	done	f	2016-02-09 15:00:00.056827+08	f	2016-03-02 18:28:46.894183+08	t	f
2016-02-05 22:33:00.09667+08	5468278039645	84758039	84743838	个人微信公共号，非商业运作，在建立初期如何做推广？很多文章阅读数超过关注数量，但是除了朋友圈没有其他方式吸引粉丝了。因为不为了赚钱，所以不想花钱，这样有什么好方法么？	49	done	t	2016-02-06 20:40:36.765325+08	f	2016-03-02 18:28:46.894183+08	t	f
